epoch,loss,accuracy,val_loss,val_accuracy,actual_failed,predicted_failed
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,1,0
4,0.5382,0.7713,0.5402,0.7695,0,0
4,0.5382,0.7713,0.5402,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,1,0
5,0.5381,0.7713,0.5400,0.7695,0,0
5,0.5381,0.7713,0.5400,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,1,0
6,0.5380,0.7713,0.5404,0.7695,0,0
6,0.5380,0.7713,0.5404,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,1,0
7,0.5381,0.7713,0.5401,0.7695,0,0
7,0.5381,0.7713,0.5401,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,1,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,0,0
8,0.5381,0.7713,0.5399,0.7695,1,0
